id,votes,pref,value
823357404,"['7-3', '7-2', '7-1', '7-5', '7-4', '9-2', '9-3', '9-1', '2-2', '2-1', '8-2', '8-1', '6-3', '6-2', '6-1', '6-5', '6-4', '4-2', '4-1', '1-2', '1-1', '5-3', '5-2', '5-1', '5-5', '5-4', '3-3', '3-2', '3-1']",0,1
835940798,"['4-1', '4-2', '9-1', '9-2', '9-3', '7-2', '7-4', '7-5', '7-3']",0,1
875079626,"['3-3', '3-2', '3-1', '6-5', '6-4', '6-2', '6-1', '6-3']",0,1
899332905,"['3-3', '3-1', '5-4', '5-2', '3-2']",0,1
902436726,"['3-3', '5-4', '3-1', '5-2', '3-2', '5-3', '5-5', '5-1']",0,1
950549792,"['7-1', '3-1', '8-1', '9-1', '4-1']",0,1
953827276,"['3-3', '2-2', '6-5', '7-5', '1-2']",0,1
960850518,"['3-3', '5-2', '3-2', '5-3', '3-1']",0,1
975316354,"['3-2', '3-1', '3-3', '6-2', '6-1', '6-4', '6-3', '6-5', '5-2', '5-1', '5-4', '5-3', '5-5']",0,1
976690794,"['7-3', '7-4', '9-2', '7-2', '7-1']",0,1
1011749117,"['4-2', '4-1', '7-5', '1-2', '5-2']",0,1
1074500342,"['3-3', '3-2', '3-1', '5-4', '5-1', '5-2', '5-3', '5-5', '9-2', '8-2', '8-1', '9-3', '9-1', '1-2', '1-1', '2-2', '2-1', '7-1', '7-5', '4-2', '4-1', '7-4', '7-3', '6-4', '6-2', '6-1', '6-3', '6-5', '7-2']",0,1
1105507402,"['3-3', '3-2', '3-1', '5-3', '5-2', '5-1', '5-5', '5-4', '8-1', '8-2', '6-1', '6-5', '6-2', '6-4', '6-3']",0,1
1158438890,"['4-2', '5-3', '5-5', '7-5', '2-2']",0,1
1177770960,"['3-3', '5-3', '6-3', '2-1', '3-1']",0,1
1190400060,"['3-3', '3-2', '3-1', '8-1', '8-2', '5-4', '5-2', '5-3', '5-5', '5-1']",0,1
1241907574,"['4-1', '4-2', '7-3', '7-1', '7-5', '7-2']",0,1
1244816063,"['3-3', '3-1', '3-2', '7-4', '7-1']",0,1
1265531997,"['3-3', '3-1', '3-2', '5-4', '5-2', '5-5', '5-1', '5-3']",0,1
1266339992,"['3-3', '3-2', '1-1', '3-1', '8-2', '2-2', '8-1', '2-1', '5-2', '5-5', '5-4', '5-3']",0,1
1271937114,"['7-1', '7-4', '7-3', '7-5', '7-2', '8-1', '8-2', '9-1', '9-3', '9-2', '6-1', '6-4', '6-3', '6-5', '6-2', '4-1', '4-2', '2-1', '2-2', '1-1', '1-2', '3-1', '3-3', '3-2', '5-1', '5-4', '5-3', '5-5', '5-2']",0,1
1333965019,"['7-3', '7-5', '7-4', '7-2', '7-1']",0,1
1346476017,"['3-2', '4-1', '5-3', '6-3', '7-4']",0,1
1348613207,"['3-2', '3-3', '3-1', '5-4', '5-1', '5-5', '5-3', '5-2', '1-1', '1-2', '6-4', '6-1', '2-1', '6-5', '2-2', '6-3', '6-2', '9-1', '9-3', '9-2', '4-1', '4-2', '8-1', '8-2', '7-4', '7-1', '7-5', '7-3', '7-2']",0,1
1403787363,"['4-2', '4-1', '8-2', '8-1', '7-5']",0,1
1409605138,"['4-2', '4-1', '7-3', '7-5', '7-4', '7-2', '7-1']",0,1
1423813517,"['3-3', '3-2', '3-1', '5-3', '5-1']",0,1
1515900171,"['7-1', '7-5', '7-3', '7-4', '7-2']",0,1
1516287520,"['3-3', '3-2', '3-1', '9-2', '5-2', '5-4']",0,1
1548300098,"['3-3', '5-3', '5-2', '3-2', '6-3', '6-2', '5-1', '3-1']",0,1
