id,votes,pref,value
1247671147,"['3-2', '3-5', '3-3', '3-4', '3-1']",0,1.0
1366470570,"['1-2', '5-2', '8-2', '7-2', '2-2']",0,1.0
1407983130,"['5-1', '5-5', '5-2', '5-4', '5-3']",0,1.0
1814980161,"['1-3', '1-4', '1-2', '1-1', '5-3', '6-2', '8-2', '6-1', '5-5', '9-2', '9-1']",0,1.0
1858072949,"['3-3', '3-5', '3-1', '3-4', '3-2']",0,1.0
1886809228,"['2-1', '2-2', '1-3', '1-2', '1-1', '1-4', '3-3', '3-2', '3-5', '3-4', '7-3', '7-2', '7-1', '8-2', '8-1', '6-3', '6-2', '6-1', '4-2', '4-1', '3-1', '9-1', '9-2', '5-5', '5-4', '5-2', '5-3', '5-1']",0,1.0
1923862066,"['1-1', '1-4', '1-2', '1-3', '2-2', '2-1', '4-2', '4-1', '8-2', '8-1', '5-2', '5-1', '5-5', '5-4', '5-3', '7-2', '9-2', '7-1', '9-1', '7-3', '3-2', '3-1', '3-5', '3-4', '3-3', '6-2', '6-1', '6-3']",0,1.0
1961782519,"['3-5', '3-1', '3-4', '3-2', '3-3', '9-1', '9-2', '5-5', '5-1', '5-4', '5-2', '5-3', '7-1', '7-2', '7-3', '4-1', '4-2', '8-1', '8-2', '2-1', '2-2', '6-1', '6-2', '6-3', '1-2', '1-3', '1-1', '1-4']",0,1.0
2002822713,"['3-3', '3-5', '3-4', '3-2', '3-1']",0,1.0
2034525113,"['5-5', '5-4', '5-3', '5-2', '5-1']",0,1.0
2083614325,"['6-2', '1-2', '3-2', '4-1', '5-2']",0,1.0
31000401,"['3-3', '3-2', '3-4', '3-5', '3-1']",0,1.0
44835971,"['3-4', '3-5', '3-3', '3-2', '3-1']",0,1.0
50707957,"['3-3', '3-2', '5-3', '5-4', '1-3']",0,1.0
52464993,"['3-3', '3-2', '3-1', '3-4', '3-5']",0,1.0
58977087,"['3-3', '3-2', '3-5', '9-1', '7-3']",0,1.0
66230936,"['3-3', '5-3', '5-5', '1-4', '1-3', '3-5', '5-1', '5-2', '5-4', '1-1']",0,1.0
87358756,"['3-3', '3-2', '3-1', '3-5', '3-4']",0,1.0
103598184,"['3-3', '3-5', '3-2', '5-1', '5-5', '7-1', '7-3', '7-2']",0,1.0
103903006,"['3-3', '3-2', '3-1', '3-5', '3-4']",0,1.0
122168585,"['3-3', '3-5', '3-1', '3-4', '3-2']",0,1.0
134310649,"['3-4', '3-3', '3-5', '3-1', '3-2']",0,1.0
146163074,"['3-3', '8-1', '8-2', '7-1', '3-5', '7-2']",0,1.0
195772799,"['3-3', '3-1', '3-4', '3-2', '3-5']",0,1.0
221162327,"['3-3', '3-4', '3-2', '3-5', '3-1']",0,1.0
295221471,"['3-3', '3-1', '3-2', '3-4', '3-5']",0,1.0
314613544,"['3-3', '3-2', '3-4', '5-3', '5-1', '3-5', '3-1', '1-3']",0,1.0
320718295,"['3-3', '3-1', '3-5', '3-2', '3-4']",0,1.0
352793741,"['3-4', '3-3', '3-1', '3-5', '3-2']",0,1.0
393328600,"['3-4', '3-2', '5-5', '5-4', '5-1', '5-3', '5-2', '3-3', '3-5', '3-1', '1-3', '1-4', '1-2', '1-1']",0,1.0
434848940,"['3-4', '3-3', '3-2', '3-1', '3-5']",0,1.0
454798685,"['3-4', '3-2', '3-3', '3-1', '8-1']",0,1.0
499654602,"['3-3', '3-5', '7-2', '5-5', '5-1']",0,1.0
521197650,"['3-3', '3-2', '3-4', '3-5', '3-1', '8-2', '8-1']",0,1.0
539608815,"['3-3', '3-4', '3-2', '3-5', '3-1', '1-3']",0,1.0
564593729,"['3-3', '3-5', '3-2', '3-1', '3-4']",0,1.0
596883527,"['3-3', '3-2', '3-4', '3-1', '2-2']",0,1.0
616757084,"['3-4', '8-1', '9-1', '7-1', '6-1']",0,1.0
646359687,"['3-3', '3-5', '3-4', '3-2', '3-1']",0,1.0
668378486,"['3-3', '5-4', '5-5', '3-5', '3-2', '6-3']",0,1.0
739110042,"['3-3', '3-2', '3-4', '3-1', '3-5']",0,1.0
774468980,"['3-3', '3-2', '3-1', '3-5', '3-4']",0,1.0
793988155,"['3-4', '3-2', '3-5', '3-3', '3-1']",0,1.0
827090095,"['3-3', '3-4', '3-1', '3-2', '6-2', '6-1', '6-3', '8-2', '8-1', '9-2', '9-1', '4-2', '4-1', '3-5']",0,1.0
830048304,"['3-3', '5-3', '1-4', '7-3', '5-1', '5-5', '5-2', '3-2', '1-3', '5-4', '3-5']",0,1.0
842703590,"['3-3', '3-2', '3-5', '3-4', '3-1', '6-2', '6-3', '6-1', '8-2', '8-1']",0,1.0
845858402,"['3-3', '3-2', '3-1', '3-5', '3-4']",0,1.0
860945485,"['3-3', '3-5', '3-1', '3-4', '3-2']",0,1.0
862910499,"['3-3', '3-2', '3-4', '3-1', '2-2']",0,1.0
882347284,"['3-3', '5-4', '1-3', '9-1', '3-2', '1-4']",0,1.0
965975632,"['3-4', '3-2', '3-3', '7-3', '7-1']",0,1.0
985101642,"['3-3', '3-2', '3-4', '3-5', '3-1']",0,1.0
995219141,"['3-3', '3-2', '3-4', '2-2', '2-1']",0,1.0
1018029979,"['3-3', '5-3', '3-2', '5-2', '3-4']",0,1.0
