id,votes,pref,value
4587378,"['1-1-3', '1-1-5', '1-4-5', '1-4-4', '1-1-2', '1-1-1', '1-1-4', '1-4-2', '1-4-1', '1-4-3']",0,1
31085975,"['1-1-2', '1-1-4', '1-1-3', '1-4-2', '1-4-1']",0,1
56904430,"['1-1-2', '1-1-5', '1-1-3', '1-1-4', '1-1-1']",0,1
64545455,"['1-1-2', '1-1-3', '1-1-1', '1-1-5', '1-3-3']",0,1
92470137,"['1-1-1', '1-1-2', '1-1-3', '1-3-2', '1-7-1']",0,1
125330262,"['1-1-2', '1-1-4', '1-1-3', '1-1-1', '1-1-5', '1-3-2', '1-3-1', '1-3-3']",0,1
146196021,"['1-1-1', '1-1-2', '1-4-5', '1-4-3', '1-1-3']",0,1
162327669,"['1-1-2', '1-1-3', '1-1-1', '1-1-4', '1-1-5']",0,1
164091768,"['1-1-3', '1-1-4', '1-1-2', '1-1-1', '1-1-5', '1-2-1']",0,1
188086114,"['1-1-2', '1-1-3', '1-3-1', '1-3-2', '1-3-3', '1-1-5', '1-1-4', '1-1-1']",0,1
228394447,"['1-1-1', '1-1-2', '1-5-2', '1-5-1', '1-7-2']",0,1
263667665,"['1-1-2', '1-1-5', '1-1-1', '1-6-2', '1-6-1']",0,1
267600221,"['1-1-1', '1-1-3', '1-1-2', '1-1-5', '1-1-4', '1-3-1', '1-3-3', '1-3-2', '1-2-1', '1-2-2']",0,1
299853964,"['1-1-2', '1-1-4', '1-1-5', '1-1-3', '1-1-1']",0,1
316017442,"['1-1-3', '1-1-4', '1-1-1', '1-1-2', '1-1-5', '1-2-2']",0,1
319153146,"['1-1-3', '1-1-4', '1-1-2', '1-1-5', '1-1-1']",0,1
327813275,"['1-1-3', '1-1-5', '1-1-4', '1-1-2', '1-1-1']",0,1
359980061,"['1-1-2', '1-1-4', '1-1-1', '1-1-3', '1-1-5', '1-3-3', '1-3-2', '1-3-1', '1-6-2', '1-6-1']",0,1
369384941,"['1-1-3', '1-1-4', '1-1-5', '1-1-1', '1-1-2']",0,1
374660167,"['1-1-2', '1-1-3', '1-1-5', '1-6-2', '1-7-2', '1-7-1', '1-4-5']",0,1
377170243,"['1-1-2', '1-3-1', '1-1-5', '1-3-3', '1-2-1']",0,1
382561726,"['1-1-1', '1-4-4', '1-1-4', '1-6-1', '1-4-3']",0,1
410884514,"['1-1-2', '1-1-5', '1-1-1', '1-1-3', '1-1-4']",0,1
465998227,"['1-1-2', '1-1-4', '1-3-1', '1-1-5', '1-4-2', '1-6-1', '1-7-1', '1-2-1', '1-4-1', '1-1-3']",0,1
476874252,"['1-1-1', '1-1-5', '1-1-4', '1-1-3', '1-1-2']",0,1
512526374,"['1-1-2', '1-1-4', '1-4-4', '1-4-2', '1-6-2']",0,1
519074388,"['1-1-2', '1-1-5', '1-1-3', '1-1-4', '1-1-1']",0,1
547208506,"['1-1-1', '1-1-4', '1-1-3', '1-1-5', '1-1-2']",0,1
562199370,"['1-1-2', '1-1-1', '1-1-3', '1-1-5', '1-1-4', '1-3-1', '1-3-2', '1-3-3', '1-8-2', '1-7-2', '1-8-1', '1-7-1', '1-2-2', '1-2-1', '1-4-5', '1-4-3', '1-4-2', '1-6-2', '1-6-1', '1-5-2', '1-5-1', '1-4-4', '1-4-1']",0,1
563348051,"['1-1-3', '1-1-5', '1-1-1', '1-1-2', '1-1-4']",0,1
594431332,"['1-1-3', '1-1-4', '1-4-4', '1-4-2', '1-7-1']",0,1
598764381,"['1-1-3', '1-1-4', '1-1-2', '1-1-5', '1-1-1', '1-3-3', '1-3-2', '1-3-1']",0,1
611433637,"['1-1-2', '1-1-5', '1-3-2', '1-1-3', '1-3-1', '1-1-1', '1-3-3', '1-1-4']",0,1
664291329,"['1-1-3', '1-1-5', '1-3-1', '1-3-3', '1-3-2', '1-5-2', '1-7-1']",0,1
673026367,"['1-1-3', '1-3-1', '1-1-1', '1-3-2', '1-3-3']",0,1
675220540,"['1-1-3', '1-1-2', '1-1-1', '1-1-4', '1-1-5', '1-3-2', '1-3-3', '1-3-1']",0,1
682598776,"['1-1-3', '1-1-4', '1-1-5', '1-1-1', '1-1-2']",0,1
735392966,"['1-1-3', '1-1-5', '1-1-4', '1-1-1', '1-1-2']",0,1
754486753,"['1-1-1', '1-3-2', '1-7-2', '1-8-1', '1-5-1']",0,1
779452439,"['1-1-3', '1-1-1', '1-1-2', '1-1-4', '1-1-5', '1-3-3', '1-3-2', '1-3-1', '1-6-1', '1-6-2']",0,1
783343405,"['1-1-2', '1-3-1', '1-1-1', '1-1-5', '1-3-2', '1-3-3', '1-1-4', '1-1-3', '1-2-2', '1-2-1', '1-4-1']",0,1
