identifier,votes,pref,value
1667781767-65,"['2-5', '2-1', '2-4', '2-2', '2-3']",0,1.0
1753797903-65,"['8-4', '8-5', '8-1', '8-3', '8-2']",0,1.0
1755986553-65,"['8-4', '8-5', '8-2', '1-2', '8-3']",0,1.0
1761895229-65,"['8-4', '8-3', '8-2', '8-5', '1-2']",0,1.0
1767349817-65,"['2-2', '2-5', '2-3', '2-4', '2-1', '6-2', '6-1', '8-5', '8-3']",0,1.0
1786796951-65,"['8-4', '8-5', '8-3', '8-2', '2-4']",0,1.0
1827571986-65,"['8-5', '8-3', '8-2', '8-1', '5-1']",0,1.0
1832770422-65,"['8-5', '8-2', '8-3', '8-1', '8-4']",0,1.0
1834910060-65,"['8-5', '3-2', '3-1', '8-1', '9-1']",0,1.0
1843755255-65,"['2-5', '1-1', '7-2', '5-1', '3-1', '9-3', '8-4', '8-3', '9-2', '4-2', '2-3', '2-4', '3-2', '1-2', '6-2', '2-1', '2-2', '7-1', '6-1', '4-1', '5-2', '8-2', '9-1', '8-1', '8-5']",0,1.0
1855755957-65,"['7-1', '7-2', '4-1', '4-2', '5-1', '5-2', '3-1', '3-2', '6-1', '6-2', '9-1', '9-2', '9-3', '1-1', '1-2', '8-4', '8-5', '8-1', '8-2', '8-3']",0,1.0
1888433852-65,"['4-2', '4-1', '5-2', '5-1', '6-2', '6-1', '9-1', '8-5', '8-4', '8-3', '8-2', '2-2', '2-4', '2-5', '3-1', '3-2', '1-1', '1-2', '7-1', '7-2', '2-3', '2-1', '8-1', '9-3', '9-2']",0,1.0
1945112908-65,"['4-1', '4-2', '5-1', '3-1', '6-1', '6-2', '5-2', '8-2']",0,1.0
1952126913-65,"['8-5', '6-2', '2-5', '8-3', '2-2']",0,1.0
1971234938-65,"['4-2', '4-1', '6-2', '6-1', '3-2', '3-1', '2-4', '2-5', '2-3', '2-1', '8-3', '8-2', '8-5', '8-1', '9-1']",0,1.0
2008315038-65,"['8-4', '6-1', '3-2', '1-2', '1-1']",0,1.0
2010058619-65,"['8-4', '8-3', '9-2', '8-5', '8-2']",0,1.0
2072628218-65,"['8-4', '8-5', '2-3', '6-2', '4-2']",0,1.0
7825048-65,"['2-5', '2-2', '2-4', '2-1', '2-3', '6-2', '6-1']",0,1.0
14713543-65,"['2-5', '2-3', '2-1', '2-4', '2-2']",0,1.0
24507456-65,"['2-5', '2-1', '2-2', '2-4', '2-3']",0,1.0
30872287-65,"['2-5', '2-2', '2-3', '2-1', '2-4']",0,1.0
39524710-65,"['2-5', '2-4', '2-3', '2-1', '2-2']",0,1.0
43283059-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
68552141-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
84394489-65,"['2-5', '4-1', '7-2', '2-2', '3-1', '2-1', '2-4', '2-3', '4-2', '6-1', '6-2', '8-5', '8-4', '5-1', '7-1', '8-3', '5-2', '3-2', '1-2', '1-1']",0,1.0
92615496-65,"['2-5', '2-1', '8-1', '2-2', '8-5']",0,1.0
125255705-65,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
230112768-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
272784816-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
294352539-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
322637264-65,"['2-5', '7-2', '7-1', '2-2', '4-2']",0,1.0
342495655-65,"['2-5', '2-2', '8-2', '1-2', '8-4']",0,1.0
390181528-65,"['2-5', '2-2', '4-2', '5-2', '2-3', '2-4']",0,1.0
390467990-65,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
401630608-65,"['2-5', '2-4', '2-2', '2-3', '2-1', '6-2', '6-1', '4-2', '4-1', '7-2', '7-1']",0,1.0
474050090-65,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
477803781-65,"['2-5', '8-5', '6-2', '2-3', '2-2']",0,1.0
530268362-65,"['2-5', '2-4', '2-2', '8-4', '8-2']",0,1.0
552051897-65,"['2-5', '2-2', '2-3', '2-4', '2-1']",0,1.0
594896263-65,"['2-5', '5-1', '3-1', '3-2', '9-1', '9-2', '9-3']",0,1.0
597743836-65,"['2-5', '2-4', '2-2', '2-3', '8-5']",0,1.0
601197557-65,"['2-5', '2-4', '2-3', '2-1', '2-2']",0,1.0
644936326-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
650038327-65,"['2-5', '2-4', '6-2', '8-4', '2-2']",0,1.0
653854745-65,"['2-5', '2-4', '2-1', '2-2', '2-3']",0,1.0
655929334-65,"['2-5', '2-4', '2-3', '2-2', '2-1']",0,1.0
661885394-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
664874303-65,"['2-5', '2-4', '2-2', '2-3', '7-2']",0,1.0
680493607-65,"['2-5', '2-1', '2-3', '2-4', '2-2', '8-1', '8-4', '8-3', '8-5', '8-2']",0,1.0
685706258-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
695714803-65,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
719790962-65,"['2-5', '3-1', '2-2', '8-5', '1-1', '7-1']",0,1.0
729017806-65,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
735358888-65,"['2-5', '2-1', '2-3', '2-4', '2-2']",0,1.0
742924211-65,"['2-5', '2-4', '2-2', '8-5', '8-4', '8-3', '6-2']",0,1.0
759003636-65,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
801337052-65,"['2-5', '2-3', '6-2', '2-2', '2-4', '9-1', '6-1', '5-1', '5-2', '4-2', '4-1', '8-5', '8-2', '8-4', '8-3', '8-1', '3-2', '3-1', '9-3', '7-2', '7-1', '2-1', '1-2', '1-1', '9-2']",0,1.0
825898358-65,"['2-5', '2-3', '8-2', '7-1', '2-1']",0,1.0
851923300-65,"['2-5', '2-4', '2-2', '2-3', '2-1', '4-1', '4-2', '6-1', '6-2', '8-5', '8-4', '8-3', '8-1', '8-2', '9-3', '9-1', '9-2', '7-1', '7-2', '5-1', '5-2', '1-1', '1-2', '3-1', '3-2']",0,1.0
956461887-65,"['2-5', '2-2', '2-3', '2-4', '2-1']",0,1.0
1004826587-65,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1027407720-65,"['2-5', '2-1', '2-3', '2-2', '2-4']",0,1.0
1030579921-65,"['2-5', '2-4', '3-2', '7-2', '4-2', '9-3', '9-1']",0,1.0
1041762870-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
1048838001-65,"['2-5', '2-4', '2-1', '2-2', '2-3']",0,1.0
1059878904-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
1079121266-65,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
1101590340-65,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1122115976-65,"['2-5', '2-4', '2-2', '3-1', '8-3']",0,1.0
1141863207-65,"['2-5', '8-4', '5-1', '2-2', '8-3', '8-5', '2-3', '2-4', '2-1', '8-2', '8-1', '5-2', '6-2', '6-1', '4-1', '4-2', '3-1', '3-2', '9-1', '9-3', '9-2', '1-1', '1-2', '7-1', '7-2']",0,1.0
1159402050-65,"['2-5', '2-3', '2-1', '2-4', '2-2']",0,1.0
1209344460-65,"['2-5', '4-2', '5-1', '7-2', '8-2']",0,1.0
1209814994-65,"['2-5', '2-2', '2-4', '8-5', '8-2']",0,1.0
1216788628-65,"['2-5', '4-2', '1-1', '6-2', '5-2']",0,1.0
1275284442-65,"['2-5', '2-1', '2-2', '2-4', '2-3']",0,1.0
1318477178-65,"['2-5', '2-4', '2-2', '3-1', '2-1']",0,1.0
1335996489-65,"['2-5', '8-5', '4-1', '7-1', '5-2']",0,1.0
1352961762-65,"['2-5', '2-4', '2-3', '2-2', '2-1']",0,1.0
1382317284-65,"['2-5', '2-2', '2-3', '2-1', '2-4']",0,1.0
1406571612-65,"['2-5', '8-5', '8-4', '9-1', '2-4']",0,1.0
1408191412-65,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1427057043-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
1487273347-65,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
1488549225-65,"['2-5', '8-5', '3-2', '4-1', '6-2']",0,1.0
1497226298-65,"['2-5', '3-1', '4-2', '3-2', '8-3']",0,1.0
1531210295-65,"['2-5', '8-4', '8-5', '8-3', '2-2']",0,1.0
1548050763-65,"['2-5', '2-2', '2-4', '8-1', '8-5']",0,1.0
1578560970-65,"['2-5', '2-3', '7-1', '4-1', '8-2']",0,1.0
1580189100-65,"['2-5', '2-4', '2-2', '2-3', '2-1', '5-1', '5-2', '6-2', '6-1', '8-2', '8-3', '8-5', '8-1', '8-4', '9-2', '9-3', '9-1', '1-2', '1-1', '4-2', '4-1', '7-2', '7-1', '3-2', '3-1']",0,1.0
1592847059-65,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
1596116346-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
1614355255-65,"['2-5', '2-4', '2-1', '2-2', '2-3']",0,1.0
1620845977-65,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
1666752347-65,"['2-5', '2-2', '2-4', '2-3', '2-1', '3-2', '3-1']",0,1.0
1672728622-65,"['2-5', '2-4', '2-3', '2-2', '2-1']",0,1.0
1679077871-65,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
1722317489-65,"['2-5', '2-2', '2-1', '1-2', '1-1']",0,1.0
1741359119-65,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
1741792766-65,"['2-5', '2-4', '2-2', '2-3', '2-1', '6-2', '8-1', '8-4', '8-5']",0,1.0
1871498314-65,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
1876338484-65,"['2-5', '2-4', '2-1', '2-2', '2-3', '4-1', '4-2', '3-1', '3-2']",0,1.0
1879035752-65,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1900750357-65,"['2-5', '2-2', '2-3', '2-1', '2-4']",0,1.0
1907677213-65,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
1909873106-65,"['2-5', '2-1', '2-3', '2-2', '8-1']",0,1.0
1914901352-65,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
1946031904-65,"['2-5', '2-4', '2-2', '2-3', '2-1', '1-2', '1-1', '5-2', '5-1', '8-5', '6-2', '8-3', '6-1', '8-2', '8-1', '8-4']",0,1.0
1957089475-65,"['2-5', '2-4', '2-3', '1-1', '3-1']",0,1.0
1972946763-65,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
1986623164-65,"['2-5', '7-2', '2-4', '2-1', '2-2', '2-3']",0,1.0
1989775568-65,"['2-5', '2-4', '2-3', '2-1', '2-2']",0,1.0
1994324281-65,"['2-5', '2-1', '2-3', '2-2']",0,1.0
2018385623-65,"['2-5', '2-3', '5-1', '6-2', '9-1']",0,1.0
2118782914-65,"['2-5', '3-2', '4-2', '7-1', '8-2']",0,1.0
2120959916-65,"['2-5', '2-2', '9-3', '2-4', '9-1']",0,1.0
2136428271-65,"['2-5', '9-2', '9-1', '9-3', '2-2']",0,1.0
60762480-65,"['2-1', '2-5', '2-3', '2-4', '2-2']",0,1.0
74443781-65,"['2-1', '2-4', '2-5', '2-2', '2-3', '5-2', '1-1', '1-2']",0,1.0
92501372-65,"['8-2', '8-5', '8-3', '8-1', '8-4']",0,1.0
93465248-65,"['8-2', '8-4', '8-3', '8-5', '8-1', '3-1', '3-2']",0,1.0
106906416-65,"['2-1', '2-5', '2-4', '2-3', '2-2']",0,1.0
109948818-65,"['8-1', '8-5', '8-3', '3-1', '3-2']",0,1.0
133996025-65,"['8-2', '8-4', '8-3', '8-1', '8-5', '3-2', '3-1']",0,1.0
154005512-65,"['7-1', '7-2', '3-1', '3-2', '2-5']",0,1.0
163820816-65,"['8-1', '8-5', '8-4', '8-3', '8-2', '9-2', '3-2', '3-1']",0,1.0
174960854-65,"['2-1', '3-1', '8-1', '8-5', '8-2']",0,1.0
184275194-65,"['2-1', '2-4', '4-2', '7-1', '1-2']",0,1.0
192808676-65,"['8-2', '8-5', '8-1', '8-3', '8-4']",0,1.0
197547955-65,"['2-1', '2-2', '2-4', '2-5', '2-3']",0,1.0
224580495-65,"['8-1', '8-2', '8-5', '2-3', '2-1', '8-3', '5-2', '3-1', '5-1', '4-1']",0,1.0
241996335-65,"['2-1', '2-3', '8-1', '2-5', '2-4', '8-5', '8-4', '8-3', '8-2', '2-2']",0,1.0
285930836-65,"['8-1', '8-5', '2-3', '2-1', '8-4']",0,1.0
287728022-65,"['8-1', '8-3', '8-2', '2-3', '2-5']",0,1.0
301201901-65,"['8-1', '2-3', '2-5', '3-2', '2-1']",0,1.0
314554721-65,"['8-1', '8-3', '3-2', '3-1', '8-4', '8-5', '8-2', '6-2', '6-1', '5-2', '5-1', '9-2', '9-3', '9-1', '1-2', '1-1', '7-2', '7-1', '2-2', '2-3', '2-1', '2-4', '2-5', '4-2', '4-1']",0,1.0
317932558-65,"['8-1', '8-4', '8-3', '3-2', '3-1']",0,1.0
327308977-65,"['8-2', '8-5', '8-1', '8-3', '8-4', '1-2', '9-1', '3-1', '3-2', '1-1', '4-2', '4-1', '5-1', '5-2', '7-1', '7-2', '2-3', '2-4', '2-2', '2-1', '2-5']",0,1.0
333462918-65,"['8-2', '4-2', '8-4', '7-2', '8-3']",0,1.0
334136587-65,"['8-2', '8-3', '8-4', '8-5', '8-1']",0,1.0
353854129-65,"['7-1', '8-5', '2-2', '7-2', '8-1']",0,1.0
374279782-65,"['2-1', '2-5', '2-2', '2-4', '2-3']",0,1.0
417976513-65,"['8-1', '8-3', '8-4', '8-5', '8-2']",0,1.0
421425202-65,"['2-1', '2-5', '2-4', '1-2', '4-2']",0,1.0
438305768-65,"['2-1', '2-3', '2-4', '2-2', '2-5']",0,1.0
449118225-65,"['8-2', '5-1', '3-2', '1-1', '1-2']",0,1.0
450614580-65,"['2-1', '2-5', '2-2', '2-4', '2-3']",0,1.0
473911937-65,"['8-1', '2-1', '2-3', '8-3', '8-4', '2-4']",0,1.0
510844887-65,"['8-1', '8-3', '2-5', '2-3', '8-5', '8-4', '8-2']",0,1.0
538925964-65,"['8-2', '8-4', '8-5', '8-3', '8-1', '7-2', '7-1']",0,1.0
549832685-65,"['8-2', '8-4', '8-1', '8-5', '8-3']",0,1.0
564798618-65,"['2-1', '2-4', '2-5', '2-2', '2-3']",0,1.0
570107659-65,"['7-1', '8-1', '8-3', '8-5', '7-2']",0,1.0
576590563-65,"['8-2', '8-3', '8-1', '8-4', '8-5']",0,1.0
664330211-65,"['8-2', '8-5', '8-4', '8-3', '8-1']",0,1.0
708353130-65,"['2-1', '3-1', '5-1', '2-2', '2-4']",0,1.0
712794602-65,"['8-2', '8-5', '3-2', '2-5', '2-2']",0,1.0
716355962-65,"['8-1', '8-5', '1-2', '1-1', '8-2', '8-3', '8-4']",0,1.0
727166410-65,"['2-1', '2-3', '2-5', '8-1', '2-2']",0,1.0
750964738-65,"['2-1', '2-3', '2-4', '2-5', '2-2']",0,1.0
760899911-65,"['8-1', '8-5', '8-2', '3-1', '3-2', '8-3', '8-4', '4-1', '4-2', '6-1']",0,1.0
775777043-65,"['8-1', '9-2', '2-4', '3-1', '9-1']",0,1.0
810584852-65,"['8-1', '8-4', '8-2', '3-2', '3-1', '7-2', '7-1', '5-2', '5-1', '4-2', '4-1', '6-2', '6-1', '1-2', '1-1']",0,1.0
850145258-65,"['8-2', '8-5', '8-1', '8-4', '8-3']",0,1.0
878384361-65,"['2-1', '2-3', '2-4', '2-2', '2-5']",0,1.0
898606396-65,"['7-1', '7-2', '9-1', '9-3', '9-2']",0,1.0
900807954-65,"['8-1', '8-3', '8-5', '3-2', '3-1']",0,1.0
972235422-65,"['2-1', '2-3', '9-3', '8-1', '6-2']",0,1.0
1011782501-65,"['2-1', '2-3', '2-4', '2-2', '9-3', '6-1', '6-2', '9-1', '9-2', '5-1']",0,1.0
1025562253-65,"['8-1', '8-5', '8-4', '8-2', '8-3', '3-1', '3-2', '6-2']",0,1.0
1078206273-65,"['8-2', '8-5', '8-1', '8-4', '8-3']",0,1.0
1093718372-65,"['2-1', '2-3', '2-5', '2-2', '2-4']",0,1.0
1117393574-65,"['8-2', '8-5', '8-3', '8-1', '8-4']",0,1.0
1121774772-65,"['8-2', '8-3', '8-5', '8-1', '8-4', '3-1', '3-2']",0,1.0
1125642548-65,"['2-1', '2-3', '2-2', '2-5', '2-4']",0,1.0
1151643005-65,"['2-1', '2-3', '8-5', '8-1', '4-2', '3-2', '8-3']",0,1.0
1190142203-65,"['8-1', '8-5', '8-3', '8-2', '8-4']",0,1.0
1218136484-65,"['8-2', '2-4', '6-2', '1-2', '4-1', '3-1']",0,1.0
1267024497-65,"['8-2', '8-4', '8-5', '8-3', '8-1']",0,1.0
1279424113-65,"['8-1', '8-4', '8-3', '8-5', '8-2']",0,1.0
1290101981-65,"['8-1', '8-4', '8-2', '8-3', '8-5']",0,1.0
1316332944-65,"['8-2', '8-3', '3-1', '4-1', '5-1']",0,1.0
1329498446-65,"['8-1', '8-5', '7-1', '7-2', '6-2', '2-5']",0,1.0
1337196761-65,"['8-2', '8-3', '8-4', '8-1', '8-5']",0,1.0
1355986759-65,"['8-1', '2-2', '2-5', '8-5', '2-3']",0,1.0
1363288524-65,"['8-1', '8-5', '8-2', '8-4', '8-3', '3-1', '3-2', '7-1', '7-2', '4-1', '4-2', '6-1', '6-2', '1-1', '1-2', '9-1', '9-2', '9-3', '5-1', '5-2', '2-3', '2-4', '2-2', '2-1', '2-5']",0,1.0
1378762178-65,"['8-1', '2-5', '2-3', '8-5', '8-3']",0,1.0
1416416591-65,"['8-2', '4-1', '8-5', '8-4', '1-2']",0,1.0
1439588148-65,"['8-2', '8-3', '8-4', '8-5', '8-1', '3-2', '3-1']",0,1.0
1471884767-65,"['2-1', '4-1', '5-1', '6-1', '7-1']",0,1.0
1550589500-65,"['8-2', '8-4', '1-1', '8-3', '5-2']",0,1.0
1575727924-65,"['8-2', '8-4', '8-5', '2-5', '2-4', '8-3', '8-1', '2-2', '3-1', '3-2', '5-1', '5-2', '1-1', '1-2', '9-1', '4-1', '4-2', '7-1', '7-2', '6-1', '6-2', '9-2', '2-1', '2-3', '9-3']",0,1.0
1587457235-65,"['8-1', '8-4', '8-5', '8-2', '8-3']",0,1.0
1616638009-65,"['8-1', '8-5', '2-3', '1-2', '9-3', '6-2', '4-1']",0,1.0
1616841656-65,"['8-2', '8-1', '8-5', '8-4', '8-3']",0,1.0
1620565976-65,"['8-2', '8-4', '8-1', '8-5', '8-3']",0,1.0
1649075020-65,"['8-2', '8-5', '8-1', '8-3', '8-4']",0,1.0
1822133044-65,"['2-1', '2-3', '2-2', '2-4', '2-5']",0,1.0
1831241457-65,"['8-1', '8-3', '8-4', '8-5', '8-2', '6-1', '6-2', '3-2', '3-1']",0,1.0
1873675696-65,"['8-2', '8-4', '8-5', '8-3', '8-1', '3-1', '3-2', '9-1', '4-2', '4-1', '6-1', '6-2']",0,1.0
1894077926-65,"['2-1', '2-4', '2-3', '2-5', '8-5']",0,1.0
1895751759-65,"['8-2', '8-5', '8-4', '4-1', '8-1']",0,1.0
1899918761-65,"['2-1', '2-3', '2-5', '2-4', '2-2']",0,1.0
1947507008-65,"['8-1', '8-5', '6-2', '6-1', '8-3']",0,1.0
1949040573-65,"['8-2', '8-4', '8-1', '8-5', '8-3', '3-2', '3-1']",0,1.0
1969139239-65,"['8-2', '8-5', '8-4', '8-3', '8-1']",0,1.0
1970400960-65,"['8-1', '8-4', '1-1', '3-1', '2-1']",0,1.0
1985649006-65,"['8-1', '2-3', '2-1', '8-5', '3-1', '4-2', '5-1']",0,1.0
2042460933-65,"['2-1', '2-2', '2-4', '2-5', '2-3']",0,1.0
2050225779-65,"['8-2', '8-1', '8-3', '8-5', '8-4']",0,1.0
2058878852-65,"['8-1', '8-5', '8-4', '8-3', '8-2']",0,1.0
2075405080-65,"['2-1', '8-1', '2-3', '8-5', '2-4']",0,1.0
2083018518-65,"['2-1', '2-4', '2-5', '2-2', '2-3']",0,1.0
2084287676-65,"['2-1', '2-3', '2-5', '2-4', '2-2']",0,1.0
2093990267-65,"['2-1', '8-2', '8-4', '6-2', '2-3', '8-1', '6-1']",0,1.0
2136591448-65,"['7-1', '7-2', '1-1', '1-2', '8-3']",0,1.0
2145366698-65,"['8-1', '2-1', '6-2', '9-1', '1-1']",0,1.0
5574222-65,"['2-4', '2-2', '2-5', '2-3', '2-1']",0,1.0
45311123-65,"['2-4', '1-1', '1-2', '8-2', '8-4']",0,1.0
100267332-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
101574860-65,"['2-4', '8-2', '8-1', '8-3', '8-5']",0,1.0
108845952-65,"['2-4', '2-3', '2-2', '2-5', '2-1']",0,1.0
118090464-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
170673123-65,"['2-4', '2-1', '2-3', '2-5', '2-2']",0,1.0
202820965-65,"['2-4', '8-1', '6-2', '6-1', '4-2']",0,1.0
215619696-65,"['2-4', '2-5', '2-2', '2-3', '2-1', '9-2', '6-2']",0,1.0
218521856-65,"['2-4', '2-2', '2-5', '7-1', '7-2']",0,1.0
284990557-65,"['2-4', '2-3', '2-1', '6-2', '2-5']",0,1.0
286111247-65,"['2-4', '1-2', '6-1', '8-4', '8-3', '5-1', '9-1']",0,1.0
294473850-65,"['2-4', '2-2', '2-3', '2-1', '2-5']",0,1.0
298540735-65,"['2-4', '2-5', '6-1', '9-1', '5-2']",0,1.0
305644429-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
320088770-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
322391297-65,"['2-4', '2-5', '2-2', '5-1', '8-5']",0,1.0
324781553-65,"['2-4', '5-1', '4-2', '3-1', '9-1']",0,1.0
335238655-65,"['2-4', '2-5', '4-2', '7-2', '8-4']",0,1.0
362248386-65,"['2-4', '2-2', '2-5', '7-2', '7-1']",0,1.0
404715569-65,"['2-4', '2-2', '4-2', '7-2', '8-4']",0,1.0
422050827-65,"['2-4', '2-2', '8-2', '8-5', '4-2', '1-2', '3-2', '5-2', '6-2', '7-2', '9-2', '9-1']",0,1.0
442635451-65,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
474554373-65,"['2-4', '2-5', '2-3', '2-2', '2-1', '7-1']",0,1.0
539434221-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
551502601-65,"['2-4', '8-3', '5-1', '6-1', '9-1']",0,1.0
555941998-65,"['2-4', '6-2', '2-5', '2-1', '2-3', '2-2']",0,1.0
564682642-65,"['2-4', '2-5', '2-1', '2-2', '2-3']",0,1.0
571759266-65,"['2-4', '2-2', '2-1', '2-5', '2-3']",0,1.0
589068834-65,"['2-4', '2-2', '2-5', '2-1', '2-3', '5-1', '5-2', '6-1', '6-2']",0,1.0
592832635-65,"['2-4', '2-5', '6-2', '2-2', '2-3']",0,1.0
659470796-65,"['2-4', '2-3', '3-1', '8-5', '8-2']",0,1.0
678346320-65,"['2-4', '3-1', '4-2', '8-4', '2-5']",0,1.0
681337234-65,"['2-4', '6-1', '8-5', '7-2', '4-2']",0,1.0
687137268-65,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
740932572-65,"['2-4', '3-1', '7-2', '6-2', '4-2']",0,1.0
762314176-65,"['2-4', '2-3', '2-5', '2-2', '2-1']",0,1.0
781582009-65,"['2-4', '7-1', '7-2', '2-1', '2-2', '3-1', '3-2', '9-3', '9-1', '9-2']",0,1.0
820351514-65,"['2-4', '2-2', '2-5', '2-3', '2-1']",0,1.0
926261887-65,"['2-4', '2-3', '2-2', '2-1', '2-5']",0,1.0
941795513-65,"['2-4', '2-2', '2-3', '2-1', '2-5']",0,1.0
942680775-65,"['2-4', '2-2', '2-5', '3-1', '7-2']",0,1.0
979815682-65,"['2-4', '2-3', '2-2', '2-5', '2-1']",0,1.0
1009527753-65,"['2-4', '2-2', '4-2', '4-1', '2-5']",0,1.0
1011747478-65,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
1059237114-65,"['2-4', '2-5', '2-2', '8-5', '8-3']",0,1.0
1068601910-65,"['2-4', '8-1', '3-1', '5-2', '1-1']",0,1.0
1071638660-65,"['2-4', '2-2', '2-3', '2-5', '2-1', '8-3', '8-2', '8-5', '8-4', '8-1']",0,1.0
1076782991-65,"['2-4', '2-5', '2-3', '2-2', '2-1', '9-2']",0,1.0
1096336745-65,"['2-4', '2-5', '3-1', '6-2', '6-1']",0,1.0
1104862716-65,"['2-4', '2-5', '5-1', '2-2', '9-1']",0,1.0
1108229334-65,"['2-4', '2-5', '2-1', '2-3', '2-2']",0,1.0
1120597430-65,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
1121770579-65,"['2-4', '2-5', '2-2', '2-3', '2-1', '6-2', '6-1']",0,1.0
1190759197-65,"['2-4', '2-5', '2-2', '2-3', '2-1', '6-1', '6-2']",0,1.0
1201685898-65,"['2-4', '2-5', '2-1', '2-2', '2-3']",0,1.0
1241405502-65,"['2-4', '2-2', '2-5', '8-4', '8-5', '8-2']",0,1.0
1280932396-65,"['2-4', '2-2', '2-1', '2-3', '2-5']",0,1.0
1296111417-65,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
1306473612-65,"['2-4', '2-5', '6-2', '6-1', '3-1']",0,1.0
1315411874-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
1348019357-65,"['2-4', '2-2', '4-1', '9-1', '6-2']",0,1.0
1384584038-65,"['2-4', '2-5', '2-3', '2-2', '2-1']",0,1.0
1386963028-65,"['2-4', '2-2', '2-1', '2-3', '2-5']",0,1.0
1396866987-65,"['2-4', '5-1', '9-2', '2-1', '2-2']",0,1.0
1464861992-65,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
1484894322-65,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
1485090822-65,"['2-4', '8-3', '8-4', '1-2', '7-2']",0,1.0
1540162114-65,"['2-4', '2-3', '2-5', '2-2', '2-1']",0,1.0
1582102397-65,"['2-4', '9-2', '9-3', '9-1', '4-2', '4-1', '3-2', '3-1', '2-2', '2-3', '2-5', '1-2', '1-1', '2-1', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1', '8-2', '8-3', '8-5', '8-1', '8-4']",0,1.0
1595166957-65,"['2-4', '2-3', '8-4', '2-5', '2-2']",0,1.0
1637344932-65,['2-4'],0,1.0
1638907753-65,"['2-4', '2-3', '6-1', '3-1', '4-2', '8-4']",0,1.0
1668986115-65,"['2-4', '2-5', '2-2', '3-1', '2-3']",0,1.0
1672606101-65,"['2-4', '2-5', '2-3', '2-1', '2-2']",0,1.0
1679903395-65,"['2-4', '2-1', '2-2', '2-5', '2-3']",0,1.0
1692391493-65,"['2-4', '2-5', '2-1', '2-3', '3-1']",0,1.0
1693333145-65,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
1704530281-65,"['2-4', '2-5', '8-2', '8-4', '7-2']",0,1.0
1731588610-65,"['2-4', '2-5', '2-3', '2-2', '2-1']",0,1.0
1734617772-65,"['2-4', '2-2', '2-5', '2-1', '2-3', '9-2', '9-1', '9-3', '6-2', '6-1', '5-1', '5-2', '4-2', '4-1', '7-2', '7-1', '1-2', '1-1', '8-4', '8-2', '8-1', '8-5', '8-3', '3-1', '3-2']",0,1.0
1742696019-65,"['2-4', '1-2', '2-1', '2-3', '2-2']",0,1.0
