identifier,votes,pref,value
743046823-15,"['7-1', '7-2', '6-1', '6-2', '8-1']",0,1.0
746948323-15,"['1-3', '1-1', '1-4', '1-5', '1-2']",0,1.0
747795181-15,"['6-1', '1-4', '2-1', '3-1', '8-1']",0,1.0
763437822-15,"['7-1', '7-2', '5-1', '5-2', '6-1', '6-2', '8-1', '8-2', '4-3', '4-1', '4-5', '4-2', '4-4', '2-1', '2-2', '1-4', '1-2', '1-5', '1-1', '1-3', '3-2', '3-1', '3-3']",0,1.0
768105726-15,"['1-3', '1-4', '1-2', '1-5', '1-1']",0,1.0
773407748-15,"['7-1', '7-2', '4-1', '4-3', '4-4']",0,1.0
794501580-15,"['1-3', '1-5', '1-4', '1-2', '1-1', '3-3']",0,1.0
796058987-15,"['1-3', '4-2', '3-2', '1-2', '6-1', '1-4', '1-5', '1-1', '7-1', '8-1', '8-2']",0,1.0
803964407-15,"['1-3', '1-5', '1-1', '1-4', '1-2']",0,1.0
915444131-15,"['7-1', '7-2', '4-1', '4-5', '4-4', '4-3']",0,1.0
936991519-15,"['1-3', '1-4', '1-2', '1-1', '1-5', '3-1', '3-2', '3-3', '2-2', '2-1', '6-1', '6-2']",0,1.0
937096882-15,"['1-3', '4-5', '1-4', '4-1', '1-5']",0,1.0
973488162-15,"['1-3', '1-5', '4-5', '4-2', '8-1']",0,1.0
1002227147-15,"['5-1', '5-2', '8-1', '8-2', '7-1']",0,1.0
1005660174-15,"['7-1', '7-2', '1-4', '6-1', '6-2', '1-3', '1-5', '1-1', '1-2', '2-1', '2-2', '3-3', '3-1', '3-2', '8-1', '8-2', '4-3', '4-5', '4-1', '4-4', '4-2', '5-1', '5-2']",0,1.0
1042312401-15,"['7-1', '7-2', '5-1', '5-2', '8-1', '8-2', '4-1', '4-3', '4-2', '4-5', '4-4', '1-1', '1-3', '1-2', '1-5', '1-4', '6-1', '6-2', '3-1', '3-3', '3-2', '2-1', '2-2']",0,1.0
1097876145-15,"['6-1', '6-2', '3-1', '3-3', '3-2', '4-1', '4-5', '4-4', '4-3', '4-2', '1-3', '1-5', '1-4', '1-1', '1-2']",0,1.0
1118125188-15,"['1-3', '1-4', '3-2', '3-1', '3-3']",0,1.0
1143156479-15,"['5-1', '1-4', '3-1', '8-1', '4-4']",0,1.0
1170099432-15,"['7-1', '7-2', '1-2', '1-4', '3-2']",0,1.0
1216113314-15,"['7-2', '7-1', '1-3', '1-4', '1-1']",0,1.0
1247532225-15,"['1-3', '1-4', '1-2', '1-5', '1-1']",0,1.0
1250150175-15,"['7-2', '7-1', '3-2', '3-3', '3-1']",0,1.0
1263497071-15,"['7-1', '7-2', '4-4', '4-5', '4-3']",0,1.0
1331278146-15,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1.0
1355852955-15,"['6-1', '3-3', '1-4', '4-4', '7-1']",0,1.0
1381030847-15,"['5-2', '5-1', '6-2', '6-1', '8-2']",0,1.0
1385420943-15,"['1-3', '1-5', '1-2', '1-1', '1-4']",0,1.0
1387418725-15,"['7-2', '1-4', '7-1', '4-3', '3-1', '4-2', '4-1', '5-2', '5-1', '6-2', '8-2', '8-1', '6-1']",0,1.0
1388693136-15,"['7-1', '7-2', '8-1', '8-2', '6-2']",0,1.0
1415422723-15,"['1-3', '1-2', '1-4', '1-5', '1-1']",0,1.0
1467831390-15,"['1-3', '7-2', '2-2', '8-2', '3-3']",0,1.0
1476070140-15,"['1-3', '1-2', '1-1', '1-5', '1-4']",0,1.0
1505151496-15,"['1-3', '1-1', '1-4', '1-5', '1-2', '3-2', '3-3', '3-1', '6-2', '6-1', '5-2', '5-1']",0,1.0
1516331756-15,"['1-3', '2-2', '6-2', '8-2', '6-1']",0,1.0
1524917807-15,"['1-3', '1-4', '3-3', '3-2', '1-2']",0,1.0
1548656934-15,"['5-1', '5-2', '7-1', '7-2', '4-2', '4-1', '4-3', '4-4', '4-5', '8-1', '8-2', '6-2', '6-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-1', '2-2', '3-1', '3-2', '3-3']",0,1.0
1558580093-15,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
1570084601-15,"['7-2', '7-1', '2-2', '2-1', '1-3']",0,1.0
1607591118-15,"['1-3', '1-1', '1-4', '1-5', '1-2', '3-1', '3-2', '3-3']",0,1.0
1608788245-15,"['1-3', '1-2', '1-1', '1-5', '1-4']",0,1.0
1624408541-15,"['6-1', '6-2', '1-4', '1-3', '1-5']",0,1.0
1626178063-15,"['1-3', '1-1', '1-4', '1-5', '1-2', '3-2', '3-3', '3-1']",0,1.0
1643543162-15,"['7-1', '7-2', '5-2', '5-1', '6-1']",0,1.0
1650994055-15,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1.0
1662937863-15,"['7-2', '7-1', '4-2', '4-5', '4-3', '4-4', '4-1', '5-2', '5-1']",0,1.0
1718421328-15,"['1-3', '1-1', '1-5', '1-2', '1-4']",0,1.0
1723977138-15,"['1-3', '1-1', '1-5', '1-4', '1-2']",0,1.0
1735826670-15,"['7-1', '7-2', '2-1', '8-1', '1-1']",0,1.0
1743159978-15,"['1-3', '1-1', '1-5', '1-4', '1-2']",0,1.0
1768174687-15,"['5-1', '5-2', '1-4', '4-4', '1-5', '1-3', '4-5', '4-3', '1-2', '4-2']",0,1.0
1790999755-15,"['1-3', '1-1', '1-5', '4-4', '4-3']",0,1.0
1791702874-15,"['1-3', '1-4', '1-2', '1-5', '1-1']",0,1.0
1829145700-15,"['7-1', '7-2', '4-4', '4-1', '4-3', '4-2', '4-5', '8-1', '8-2', '6-1', '6-2', '5-1', '5-2']",0,1.0
1840510115-15,"['1-3', '1-1', '1-5', '1-2', '1-4', '3-3', '3-1', '3-2', '6-1', '6-2']",0,1.0
1878255061-15,"['1-3', '3-3', '4-3', '4-5', '1-1']",0,1.0
1893219263-15,"['1-3', '1-2', '1-4', '1-5', '1-1', '3-1', '3-2', '3-3', '5-1', '5-2', '2-2', '2-1', '7-1', '7-2', '8-1', '8-2', '6-1', '6-2', '4-2', '4-3', '4-5', '4-1', '4-4']",0,1.0
1894500128-15,"['7-1', '1-3', '1-5', '4-3', '1-4']",0,1.0
1935280680-15,"['6-1', '7-1', '1-3', '3-3', '4-5']",0,1.0
1971875649-15,"['6-2', '4-4', '3-2', '1-3', '1-4']",0,1.0
2005155184-15,"['1-3', '1-2', '1-1', '1-4', '1-5', '3-3', '3-2', '3-1', '6-1', '6-2', '2-1', '2-2']",0,1.0
2018979696-15,"['7-1', '7-2', '4-5', '4-3', '4-1']",0,1.0
2028559049-15,"['6-1', '1-3', '1-5', '1-4', '1-1']",0,1.0
2041263199-15,"['6-1', '6-2', '2-1', '2-2', '3-1']",0,1.0
2054250136-15,"['1-3', '1-1', '1-4', '1-2', '1-5', '3-2', '3-3', '3-1']",0,1.0
2056724352-15,"['1-3', '1-4', '1-2', '1-5', '1-1']",0,1.0
2060210027-15,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
26118221-15,"['1-1', '3-3', '3-2', '4-3', '7-1']",0,1.0
31347820-15,"['1-4', '1-1', '1-2', '1-5', '1-3']",0,1.0
48479476-15,"['1-4', '1-5', '1-3', '1-2', '1-1']",0,1.0
104291672-15,"['1-1', '1-3', '1-2', '1-5', '1-4']",0,1.0
115884632-15,"['1-4', '1-3', '1-2', '1-5', '1-1', '3-1', '3-3', '3-2', '4-1', '4-5', '4-3', '4-2', '4-4']",0,1.0
144568110-15,"['1-1', '1-2', '1-4', '1-5', '1-3']",0,1.0
194016067-15,"['1-4', '1-2', '1-1', '1-5', '1-3', '3-1', '3-2', '3-3']",0,1.0
202322555-15,"['1-4', '1-3', '1-5', '1-1', '1-2', '4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
258031863-15,"['1-4', '4-4', '8-1', '2-1', '5-1']",0,1.0
258345190-15,"['1-1', '1-4', '1-2', '1-3', '1-5']",0,1.0
316229414-15,"['1-4', '1-3', '1-2', '1-1', '1-5', '3-1', '3-2', '3-3', '2-1', '2-2', '4-1', '4-5', '4-4', '4-2', '4-3', '5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '8-1', '8-2']",0,1.0
341633368-15,"['1-4', '1-5', '1-3', '1-2', '1-1']",0,1.0
374760302-15,"['1-4', '1-2', '1-1', '1-3', '1-5', '3-2', '3-1', '3-3']",0,1.0
381901204-15,"['1-4', '1-5', '1-3', '1-1', '1-2']",0,1.0
460354261-15,"['1-4', '1-3', '1-1', '1-5', '1-2', '3-3', '3-1', '3-2', '2-1', '2-2', '5-1', '5-2']",0,1.0
493120374-15,"['1-1', '3-3', '1-3', '3-2', '1-2']",0,1.0
530701745-15,"['1-4', '1-3', '1-1', '1-2', '1-5', '2-1', '2-2']",0,1.0
533493189-15,"['1-4', '1-5', '1-3', '1-1', '1-2']",0,1.0
554270240-15,"['4-5', '8-2', '4-4', '8-1', '4-3', '4-2', '4-1', '5-2', '5-1', '6-1', '6-2', '7-2', '7-1', '2-1', '2-2', '3-2', '3-3', '1-4', '1-2', '1-5', '1-1', '1-3', '3-1']",0,1.0
575960278-15,"['1-4', '1-3', '1-1', '1-2', '1-5']",0,1.0
595641416-15,"['1-1', '1-3', '1-2', '1-4', '1-5', '3-2', '3-1', '3-3']",0,1.0
619535997-15,"['1-1', '1-3', '1-4', '1-5', '1-2', '3-3', '3-2', '3-1', '2-2', '2-1', '8-2', '8-1', '7-2', '7-1', '6-2', '6-1', '5-2', '5-1', '4-5', '4-4', '4-3', '4-2', '4-1']",0,1.0
635708077-15,"['1-2', '8-2', '1-1', '6-1', '1-5']",0,1.0
641729824-15,"['4-5', '4-4', '4-2', '1-3', '4-1']",0,1.0
654508232-15,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
680565448-15,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
694200484-15,"['1-4', '4-4', '3-3', '5-2', '8-1']",0,1.0
736462487-15,"['1-2', '1-4', '1-1', '1-5', '1-3']",0,1.0
738486774-15,"['1-4', '1-3', '1-2', '1-5', '1-1', '3-2', '3-3', '3-1']",0,1.0
747160234-15,"['1-4', '6-1', '6-2', '8-1', '8-2', '1-3', '1-1', '1-5', '1-2', '2-1']",0,1.0
754590237-15,"['1-4', '4-2', '1-3', '1-1', '4-4']",0,1.0
785890125-15,"['1-4', '1-3', '1-1', '1-5', '1-2']",0,1.0
813610703-15,"['1-1', '1-2', '3-2', '1-5', '3-3', '1-3', '1-4']",0,1.0
814260173-15,"['1-2', '1-3', '1-5', '1-1', '1-4', '3-1', '3-2', '3-3', '2-1', '2-2', '6-1', '6-2']",0,1.0
821573088-15,"['1-2', '2-1', '6-2', '1-4', '2-2']",0,1.0
845864977-15,"['1-1', '1-4', '1-3', '4-1', '4-4']",0,1.0
851641181-15,"['1-1', '1-5', '1-2', '1-4', '1-3']",0,1.0
870302401-15,"['1-2', '1-3', '3-2', '5-2', '7-2']",0,1.0
872448437-15,"['1-4', '1-3', '1-2', '1-1', '1-5']",0,1.0
924364145-15,"['1-1', '2-2', '7-2', '8-2', '1-3']",0,1.0
936772130-15,"['1-4', '1-3', '1-5', '1-1', '1-2']",0,1.0
951073185-15,"['1-4', '1-2', '1-5', '1-3', '3-1', '4-1', '4-5']",0,1.0
967224314-15,"['1-4', '4-1', '4-5', '6-1', '6-2']",0,1.0
980636939-15,"['1-4', '1-3', '3-2', '1-5', '6-2']",0,1.0
985606156-15,"['1-1', '4-1', '1-2', '1-4', '4-5']",0,1.0
1001753979-15,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
1012387073-15,"['1-4', '5-2', '4-5', '3-2', '2-1']",0,1.0
1025093264-15,"['1-4', '1-3', '1-5', '1-2', '1-1', '4-1']",0,1.0
1103830263-15,"['1-1', '1-3', '1-5', '1-4', '1-2', '2-1', '2-2', '3-1', '3-3', '3-2', '4-1']",0,1.0
1104412119-15,"['1-1', '1-3', '1-2', '1-4', '1-5']",0,1.0
1124007994-15,"['1-4', '1-3', '1-5', '1-1', '1-2']",0,1.0
1142511631-15,"['1-4', '1-5', '1-1', '1-2', '1-3']",0,1.0
1261342519-15,"['1-4', '1-5', '1-1', '1-3', '1-2']",0,1.0
1265309674-15,"['1-4', '1-3', '1-1', '1-5', '1-2', '4-1', '4-3', '4-5', '4-4', '4-2', '7-1', '7-2', '8-1', '8-2', '6-2']",0,1.0
1293295488-15,"['1-2', '1-5', '1-1', '1-3', '1-4']",0,1.0
1308082935-15,"['4-5', '2-1', '7-1', '6-1', '4-1', '4-4']",0,1.0
1320281756-15,"['1-4', '1-3', '2-2', '1-5']",0,1.0
1342420052-15,"['1-1', '1-4', '1-3', '1-5', '1-2', '2-2', '2-1']",0,1.0
1346379337-15,"['1-1', '1-5', '1-4', '1-3', '1-2']",0,1.0
1354112476-15,"['1-4', '1-2', '1-1', '3-3', '3-1']",0,1.0
1383875904-15,"['1-1', '1-3', '2-2', '6-2', '8-1']",0,1.0
1390988120-15,"['1-4', '1-2', '1-1', '3-1', '3-2']",0,1.0
1394310478-15,"['1-1', '1-4', '1-3', '1-2', '1-5']",0,1.0
1415587504-15,"['1-4', '1-3', '1-5', '4-4', '5-1']",0,1.0
1415749299-15,"['1-1', '1-3', '1-4', '1-5', '1-2']",0,1.0
1462869390-15,"['4-5', '4-1', '4-2', '4-3', '4-4']",0,1.0
1463123372-15,"['1-4', '6-1', '3-1', '1-1', '1-3', '3-2', '2-1', '1-2', '3-3', '1-5', '2-2', '6-2']",0,1.0
1463798584-15,"['4-5', '4-4', '4-1', '4-3', '4-2']",0,1.0
1504857133-15,"['1-1', '1-3', '1-5', '1-2', '1-4']",0,1.0
1509729737-15,"['1-4', '1-3', '1-1', '1-2', '1-5']",0,1.0
1550857447-15,"['1-1', '1-3', '1-4', '1-5', '1-2']",0,1.0
1601377739-15,"['1-1', '1-4', '1-3', '1-2', '1-5']",0,1.0
1604703040-15,"['1-4', '1-3', '1-1', '1-5', '1-2', '3-1', '3-2', '3-3', '2-1', '2-2', '6-1', '6-2', '4-1', '4-3', '4-2', '4-4', '4-5', '5-1', '7-1', '8-1', '7-2', '5-2', '8-2']",0,1.0
1641582479-15,"['1-1', '1-4', '1-2', '1-5', '1-3']",0,1.0
1679435750-15,"['1-1', '2-1', '3-2', '4-5', '6-1']",0,1.0
1699405377-15,"['1-4', '1-2', '1-5', '1-3', '1-1']",0,1.0
1699912252-15,"['1-4', '1-3', '1-1', '1-5', '1-2']",0,1.0
1704403408-15,"['1-1', '1-3', '1-2', '1-5', '1-4', '6-1', '6-2']",0,1.0
1707096100-15,"['1-4', '1-5', '1-3', '1-1', '1-2', '4-4', '4-5', '4-3', '4-1', '4-2']",0,1.0
1710567895-15,"['1-4', '1-3', '1-2', '1-1', '1-5', '3-1', '3-3', '3-2']",0,1.0
1717180564-15,"['1-2', '1-1', '1-4', '1-5', '3-1', '3-2', '3-3', '1-3', '6-2', '6-1']",0,1.0
1719513024-15,"['1-1', '3-3', '1-2', '3-1', '3-2']",0,1.0
1735600470-15,"['1-1', '1-2', '1-5', '1-3', '1-4']",0,1.0
1747098051-15,"['1-1', '1-3', '1-4', '1-5', '1-2']",0,1.0
1753656054-15,"['4-5', '4-1', '4-3', '4-4', '4-2']",0,1.0
1793524082-15,"['1-2', '1-1', '1-5', '1-3', '1-4', '3-2', '3-3', '3-1']",0,1.0
1924065722-15,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
1924954458-15,"['1-4', '1-1', '1-2', '1-5', '3-1']",0,1.0
1929992513-15,"['1-4', '1-5', '1-2', '1-1', '1-3', '5-2', '5-1']",0,1.0
1960658593-15,"['1-1', '1-4', '1-3', '3-3', '2-1']",0,1.0
1970567332-15,"['1-4', '1-3', '1-1', '1-5', '4-5']",0,1.0
1974641982-15,"['4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
1984629553-15,"['1-4', '1-3', '1-2', '1-1', '1-5']",0,1.0
2007134282-15,"['1-4', '2-2', '8-2', '3-2', '1-5']",0,1.0
2008329962-15,"['1-4', '1-5', '1-3', '1-2', '1-1']",0,1.0
2086236390-15,"['1-4', '1-5', '1-2', '1-3', '1-1']",0,1.0
2115020074-15,"['1-4', '1-3', '1-5', '1-2', '1-1']",0,1.0
2116714294-15,"['1-1', '1-2', '3-2', '1-5', '3-3', '1-3', '1-4']",0,1.0
2143346048-15,"['1-4', '1-3', '1-2', '1-1', '1-5']",0,1.0
2144141590-15,"['1-1', '2-1', '7-1', '7-2', '6-2']",0,1.0
18931452-15,"['4-4', '4-2', '4-1', '4-3', '4-5']",0,1.0
29410195-15,"['4-1', '4-5', '4-3', '4-4', '4-2']",0,1.0
31390551-15,"['4-4', '4-1', '4-3', '4-2', '4-5']",0,1.0
86831072-15,"['4-1', '4-5', '4-4', '1-3', '4-3']",0,1.0
89000080-15,"['4-4', '4-2', '4-5', '4-3', '4-1']",0,1.0
117060680-15,"['4-4', '4-2', '4-1', '4-5', '4-3']",0,1.0
127571065-15,"['4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
139010146-15,"['4-4', '4-5', '4-1', '4-3', '4-2']",0,1.0
140753724-15,"['4-4', '4-1', '4-5', '4-3', '4-2', '6-1', '6-2', '8-1', '8-2', '7-1', '7-2', '2-1', '2-2', '3-1', '3-3', '3-2', '1-1', '1-3', '1-2', '1-5', '1-4', '5-1', '5-2']",0,1.0
193805202-15,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
217674978-15,"['4-4', '4-3', '4-5', '4-2', '4-1']",0,1.0
225569231-15,"['4-1', '4-5', '4-3', '4-4', '4-2']",0,1.0
228595131-15,"['4-1', '4-5', '4-3', '4-2', '4-4']",0,1.0
228996266-15,"['4-4', '4-1', '4-3', '4-2', '4-5']",0,1.0
250160422-15,"['4-1', '2-2', '2-1', '4-2', '3-1']",0,1.0
272755452-15,"['4-1', '4-5', '7-1', '7-2', '1-5', '4-2']",0,1.0
278046804-15,"['4-4', '1-3', '1-4', '1-5', '4-3', '4-5', '4-2', '4-1', '1-2', '1-1']",0,1.0
318292021-15,"['4-1', '4-5', '4-2', '4-4', '4-3', '5-1', '5-2', '8-1', '8-2', '6-1', '6-2', '7-1', '7-2', '3-1', '3-2', '3-3', '2-1', '2-2', '1-1', '1-5', '1-2', '1-4', '1-3']",0,1.0
322492544-15,"['4-4', '1-4', '5-2', '7-2', '6-1']",0,1.0
359806089-15,"['4-4', '4-3', '4-2', '4-1', '4-5']",0,1.0
365233698-15,"['4-4', '4-3', '4-1', '4-5', '4-2']",0,1.0
377610062-15,"['4-4', '4-5', '4-2', '4-3', '4-1']",0,1.0
389340892-15,"['4-1', '4-4', '4-5', '4-3', '4-2']",0,1.0
400004411-15,"['4-1', '4-5', '5-2', '5-1', '8-2']",0,1.0
412281132-15,"['4-1', '4-5', '1-3', '1-1', '1-4']",0,1.0
524419114-15,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
542769797-15,"['4-1', '4-5', '4-3', '4-2', '4-4']",0,1.0
562335727-15,"['4-4', '4-2', '4-5', '7-2', '7-1']",0,1.0
575378336-15,"['4-1', '4-5', '4-3', '4-4', '4-2', '2-1', '2-2', '5-1', '5-2', '6-1', '6-2', '8-1', '8-2', '3-1', '3-2', '3-3', '7-1', '7-2', '1-1', '1-4', '1-5', '1-3', '1-2']",0,1.0
591398115-15,"['4-1', '4-4', '5-2', '7-2', '7-1', '6-2', '6-1', '8-2', '8-1', '4-2', '4-5', '4-3']",0,1.0
635312818-15,"['4-1', '4-5', '4-2', '4-4', '4-3', '8-2', '5-2']",0,1.0
647479333-15,"['4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
648164248-15,"['4-4', '4-1', '4-5', '5-2', '5-1', '7-1', '7-2', '8-1', '8-2', '6-1', '6-2', '2-1', '2-2', '1-5', '1-2', '1-1', '1-4', '1-3', '3-1', '3-3', '3-2', '4-3', '4-2']",0,1.0
671741614-15,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
707194296-15,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
760325162-15,"['4-4', '4-5']",0,1.0
795504555-15,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
846881811-15,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
851233632-15,"['4-1', '4-4', '4-2', '4-5', '4-3']",0,1.0
853084538-15,"['4-4', '4-5', '4-2', '4-3', '4-1', '2-2', '2-1', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1', '8-2', '8-1', '3-2', '3-3', '3-1', '1-4', '1-5', '1-2', '1-1', '1-3']",0,1.0
891013789-15,"['4-1', '4-3', '2-2', '7-2', '7-1']",0,1.0
891632928-15,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
901866320-15,"['4-1', '4-2', '4-4', '4-3', '4-5', '7-2', '7-1', '8-2']",0,1.0
933456442-15,"['4-1', '4-4', '4-5', '4-3', '4-2']",0,1.0
942821314-15,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
967315106-15,"['4-1', '2-1', '5-2', '6-2', '5-1']",0,1.0
973474122-15,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
982226371-15,"['4-1', '4-3', '4-2', '4-5', '4-4', '5-2', '6-1', '7-2', '8-1', '8-2', '7-1', '6-2', '5-1', '2-1', '2-2', '3-1', '1-1', '3-3', '1-3', '3-2', '1-2', '1-5', '1-4']",0,1.0
1011378404-15,"['4-1', '4-4', '4-5', '4-2', '4-3', '6-2', '6-1']",0,1.0
1014117916-15,"['4-4', '4-5', '4-2', '4-1', '4-3']",0,1.0
1093179673-15,"['4-4', '4-3', '4-5', '4-2', '4-1']",0,1.0
1119937164-15,"['4-1', '4-2', '4-3', '4-4', '4-5']",0,1.0
1123868190-15,"['4-1', '4-5', '4-2', '4-4', '4-3']",0,1.0
1230435901-15,"['4-1', '4-2', '4-5', '4-3', '4-4']",0,1.0
1265196758-15,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
1343661353-15,"['4-1', '3-3', '4-3', '1-5', '1-1', '8-2', '4-2', '1-4', '6-1', '3-1']",0,1.0
1364842552-15,"['4-4', '4-5', '4-3', '3-1', '3-3']",0,1.0
1413627591-15,"['4-4', '4-5', '4-3', '4-1', '4-2']",0,1.0
1447189676-15,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
1471966976-15,"['4-4', '8-2', '4-2', '4-3', '4-5', '4-1']",0,1.0
1472803418-15,"['4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
1535269161-15,"['4-4', '4-1', '4-2', '4-3', '4-5']",0,1.0
1547057105-15,"['4-1', '4-4', '5-1', '4-2', '5-2']",0,1.0
1547697590-15,"['4-1', '4-4', '4-5', '4-3', '4-2']",0,1.0
1555685003-15,"['4-4', '4-5', '4-3', '4-1', '4-2']",0,1.0
1576566539-15,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
1582038029-15,"['4-1', '4-3', '4-2', '4-4', '4-5']",0,1.0
1645196850-15,"['4-4', '4-2', '4-5', '4-1', '4-3', '5-2', '5-1', '8-2', '8-1', '7-2', '7-1']",0,1.0
1654920480-15,"['4-4', '4-5', '4-2', '4-1', '4-3']",0,1.0
1656092589-15,"['4-4', '4-5', '4-2', '4-3', '4-1']",0,1.0
1659777647-15,"['4-4', '4-2', '4-5', '4-1', '4-3', '1-3', '1-1', '1-4', '1-5', '1-2', '2-2', '2-1', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1', '8-2', '8-1']",0,1.0
1699771750-15,"['4-1', '4-5', '4-3', '3-1', '3-2', '4-4', '4-2', '3-3', '5-1', '5-2']",0,1.0
1706350161-15,"['4-1', '4-4', '4-3', '4-2', '4-5']",0,1.0
1723818214-15,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
1786593908-15,"['4-4', '4-3', '4-5', '4-2', '4-1']",0,1.0
1804910201-15,"['4-1', '3-1', '4-3', '3-3', '8-1', '1-1', '3-2', '4-4', '4-2', '4-5', '1-3', '1-4', '1-2', '1-5']",0,1.0
1817770436-15,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
1822355890-15,"['4-4', '1-4', '4-5', '4-1', '4-3']",0,1.0
1827405408-15,"['4-1', '3-1', '1-1', '1-3', '4-4']",0,1.0
1841416539-15,"['4-1', '4-4', '4-2', '4-3', '4-5']",0,1.0
1849924152-15,"['4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
1850337131-15,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
1852078369-15,"['4-1', '4-2', '4-5', '4-4', '4-3']",0,1.0
1867222712-15,"['4-1', '5-1', '2-1', '6-1', '3-1', '7-1', '8-1']",0,1.0
1871661290-15,"['4-4', '4-1', '4-2', '4-5', '4-3']",0,1.0
1878098976-15,"['4-1', '4-4', '4-2', '4-5', '4-3']",0,1.0
1886876014-15,"['4-4', '4-1', '4-2', '4-3', '4-5']",0,1.0
1904819349-15,"['4-1', '4-4', '4-5', '4-3', '4-2', '6-1', '6-2', '5-1', '5-2', '8-1', '8-2']",0,1.0
1956643196-15,"['4-1', '4-5', '4-3', '3-2', '3-3']",0,1.0
1989342468-15,"['4-1', '4-2', '4-4', '4-5', '4-3', '1-3']",0,1.0
1990383300-15,"['4-1', '4-3', '4-5', '4-4', '4-2']",0,1.0
2001690999-15,"['4-4', '1-3', '4-3', '7-1', '4-1']",0,1.0
2069388551-15,"['4-4', '4-2', '4-3', '4-5', '4-1', '5-2', '5-1', '6-2', '6-1', '2-2', '2-1', '8-2', '7-2', '7-1', '8-1', '3-2', '3-3', '3-1', '1-1', '1-5', '1-3', '1-2', '1-4']",0,1.0
2075390422-15,"['4-4', '4-2', '4-1', '4-3', '4-5']",0,1.0
2121207083-15,"['4-4', '1-4', '1-3', '4-1', '4-5']",0,1.0
2122345610-15,"['4-4', '6-1', '3-1', '2-1', '7-1', '8-1']",0,1.0
2131835296-15,"['4-1', '4-4', '4-5', '4-2', '4-3', '6-1', '6-2']",0,1.0
2134382711-15,"['4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
2135408845-15,"['4-4', '4-5', '4-1', '4-3', '4-2']",0,1.0
2140578214-15,"['4-1', '4-5', '4-3', '4-4', '4-2']",0,1.0
5755726-15,"['4-5', '4-4', '4-2', '4-1', '4-3']",0,1.0
17868228-15,"['4-5', '4-4', '4-1', '4-2', '4-3']",0,1.0
18724469-15,"['4-5', '4-1', '4-2', '4-3', '4-4']",0,1.0
21479555-15,"['1-2', '4-5', '4-4', '1-5', '1-4']",0,1.0
27495573-15,"['4-5', '5-2', '7-2', '4-4', '4-3']",0,1.0
28233860-15,"['1-2', '3-2', '1-3']",0,1.0
38316596-15,"['4-5', '4-3', '4-4', '6-1', '6-2']",0,1.0
69520944-15,"['4-5', '4-4', '4-2', '4-1', '4-3', '6-2', '6-1', '8-2', '8-1', '7-2', '7-1', '2-2', '2-1']",0,1.0
91519631-15,"['4-5', '4-4', '4-1', '4-3', '4-2']",0,1.0
144837150-15,"['4-5', '4-3', '4-2', '3-2', '3-3']",0,1.0
157672139-15,"['1-2', '1-5', '1-4', '1-1', '1-3', '6-2', '6-1']",0,1.0
158593024-15,"['1-2', '1-4', '1-5', '7-2', '7-1', '2-2', '2-1', '4-2', '4-3', '4-5', '4-1', '4-4', '5-2', '5-1', '6-2', '6-1', '8-2', '8-1', '3-2', '3-3', '3-1']",0,1.0
171165906-15,"['4-5', '4-3', '4-4', '4-2', '4-1']",0,1.0
260549874-15,"['4-5', '4-1', '4-2', '4-4', '4-3']",0,1.0
272960540-15,"['4-5', '4-3', '4-4', '4-1', '4-2', '8-2']",0,1.0
