id,votes,pref,value
760113265,"['2-4', '2-3', '2-1', '2-5', '2-2']",0,1
789774055,"['9-1', '2-3', '2-5', '7-2', '2-4']",0,1
804995411,"['6-2', '6-1', '5-1', '5-2', '8-4', '8-3', '8-5', '8-2', '8-1', '9-1', '9-2', '9-3']",0,1
878619344,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1
892200219,"['6-2', '2-3', '2-5', '2-2', '6-1']",0,1
911768278,"['6-2', '6-1', '3-1', '8-4', '8-3']",0,1
916654621,"['6-2', '8-4', '9-1', '5-2', '2-2', '8-2', '8-1', '8-5', '8-3', '5-1']",0,1
933758615,"['2-4', '2-1', '2-2', '2-5', '2-3']",0,1
954402840,"['2-4', '4-2', '6-2', '8-4', '9-1']",0,1
975433151,"['6-2', '6-1', '3-1', '3-2', '9-1']",0,1
1032403822,"['6-2', '8-4', '8-2', '8-5', '8-1', '8-3', '6-1']",0,1
1040825656,"['6-2', '6-1']",0,1
1050332030,"['2-4', '2-5', '2-2', '1-2', '2-3']",0,1
1161753522,"['6-2', '6-1', '5-1', '5-2', '7-2', '7-1', '8-3', '8-4', '8-2', '8-5', '8-1', '4-2', '4-1', '9-2', '9-1', '9-3', '3-2', '3-1', '1-2', '1-1', '2-1', '2-4', '2-3', '2-2', '2-5']",0,1
1177039890,"['2-4', '2-5', '2-2', '2-3', '2-1', '8-3', '8-5', '8-2', '8-4', '8-1', '9-1', '3-1', '3-2', '4-1', '4-2', '5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '1-1', '1-2', '9-3', '9-2']",0,1
1210903586,"['6-2', '8-1', '1-2', '1-1', '8-4']",0,1
1241700245,"['6-2', '6-1', '3-1', '3-2', '9-3', '2-1', '2-3', '2-4', '2-2', '2-5', '8-3', '8-5', '8-4', '8-2', '8-1']",0,1
1280943725,"['6-2', '8-5', '8-3', '6-1', '8-2']",0,1
1287072708,"['6-2', '6-1', '8-3', '8-5', '8-4', '3-1', '8-1', '8-2', '2-5', '2-3', '2-4', '2-1', '2-2', '3-2', '9-3', '9-1', '9-2', '7-1', '7-2', '4-1', '4-2', '1-1', '1-2', '5-1', '5-2']",0,1
1301282134,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1
1388500144,"['6-2', '2-2', '2-4', '2-5', '2-3']",0,1
1390326053,"['6-2', '2-5', '2-4', '2-2', '2-3', '2-1', '3-1']",0,1
1474131655,"['6-2', '5-2', '7-2', '3-2', '4-2', '8-2', '9-2']",0,1
1498632948,"['2-4', '2-3', '2-5', '2-2', '2-1']",0,1
1501190980,"['6-2', '6-1']",0,1
1541749266,"['6-2', '9-1', '6-1', '4-2', '4-1']",0,1
1546837546,"['6-2', '6-1', '8-3', '8-2', '8-5', '8-4', '8-1']",0,1
1560403998,"['2-4', '5-1', '7-1', '4-1', '6-2']",0,1
1577639907,"['6-2', '5-1', '3-1', '3-2', '5-2', '6-1', '8-2', '8-5', '8-4', '8-3', '8-1']",0,1
1624380345,"['6-2', '6-1', '3-1', '3-2', '8-4', '8-3', '8-2', '8-1', '8-5']",0,1
1629341195,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1
1645492948,"['6-2', '2-5', '8-2', '6-1', '2-2']",0,1
1650031595,"['6-2', '6-1', '8-3', '8-4', '8-1']",0,1
1664919139,"['2-4', '2-5', '2-1', '2-3', '2-2', '5-1', '6-1', '7-1', '7-2', '8-3', '8-4']",0,1
